Word,Count,Sentence,Polarity,Avg Polarity
student,728, Beautiful campus & with a stellar location but is a small campus w a dismal student center with little social interaction,-0.0847191902634
student,728," Small, private school, classes are definitely small and more focused, and a very diverse student population",0.201285889763
student,728," It's everything you'd expect from a Jesuit university in the center of San Francisco: Social justice is the main priority, the environment is respectful of all, the student body is 67% minority students, and the coursework is demanding yet extraordinarily fufilling",0.0
student,728," It's everything you'd expect from a Jesuit university in the center of San Francisco: Social justice is the main priority, the environment is respectful of all, the student body is 67% minority students, and the coursework is demanding yet extraordinarily fufilling",0.0
student,728," Now my two-time alma mater, I will miss being a student at this University",0.0
student,728, Great cultural interactions here with students from across the world,0.0744344057801
student,728,Posting this as I know students in far off countries seek info to make critical life decisions online,0.0638550007645
student,728,"When I visited, it was very warm and there were lots of students enjoying the outdoors",0.503214724408
student,728,"  I was particularly glad to see an ethnically diverse student population, not something you always find at other universities",0.0
student,728," As much money as they make off of us, their students, you think they could funnel a little more into hiring better staff",0.0
student,728,"  When I called the school and spoke with Donna, she stated that many students have phoned and she has had to tell them all that they are (as I am) missing two required courses and that it was our responsibility, as students, to take those required courses at another college, as USF does not offer them",0.687154444994
student,728,"  When I called the school and spoke with Donna, she stated that many students have phoned and she has had to tell them all that they are (as I am) missing two required courses and that it was our responsibility, as students, to take those required courses at another college, as USF does not offer them",0.0
student,728," I love USF, personally I have never been in an educational environment, where every single student you come across wants to learn and has so much to offer",-0.0714200909309
student,728, There were a lot of international students in my classes,0.0
student,728," They ""like to save that money for incoming students",0.0
student,728, I am a prospective transfer student hoping to attend the university! I attended the transfer info session and campus tour,0.0
student,728, I have to say I was amazed in the environment and resources that the university provides for the students,0.0
student,728, I am so very pleased to report that our student adviser has been replaced! Night to day,0.0845845520229
student,728, Maybe USF received candid feedback about students who didn't sense they were liked,0.383130004587
student,728, I've noticed a huge change in the way staff and admin treats students,0.0
student,728," It seems that when they drop the ball, it is the fault of the student no one else",0.0
student,728, The school stresses academics but most of the students I interacted with did not have a clue,0.319275003822
student,728," In the end, USF seems like a money mill that is concerned with its bottom line and gaining more money by misleading students with it's feel good tag lines",0.14886881156
student,728, I WOULD NOT be able to attend this crazy great school if it weren't for the generous asses in charge handing out grants to the students who could use them,0.0
student,728," Overpriced food, beautiful architecture, good professors/researchers, small student/teacher ratio, somewhat inflated tuition, and a strong curriculum",-0.123038843129
student,728,Awesome professors and students,0.367879441171
student,728,  Students get a lot of attention at USF,0.0
student,728," I'll confess, USF is full of stylish, cultured, well-mannered students",0.0676676416183
student,728," The Assistant Dean at the School of Management is anything but a sweetheart and she can make life a bitch, but everybody else is quite helpful and dedicated to the students' well-being",0.0
student,728," I must admit, USF was my third choice behind Cal (my dream school who rejected my application) and Arizona State which I knew nothing about other than it was located in a desert and the students were known to party",0.0
student,728," As a transfer student from a small junior college, I was seeking to finish my education at a larger school",0.0
student,728," He also helped facilitate the process of making me ""GE Certified"", which means that any junior college transfer student who comes in with an AA degree will not have to go back and take additional required lower division coursework",0.0
student,728," Here's the good, the bad, and the ugly:The Good:- Professors: Great student to professor ratio",0.504073241954
student,728, A lot of state universities and UCs hold classes with nearly a hundred students,0.0638550007645
student,728, The highest number of students in any of my classes never surpassed 40-45,0.0
student,728, Having fewer students per professor allows the professors to actually pay attention to the student's progress and learn their strengths & weaknesses,0.0
student,728, Having fewer students per professor allows the professors to actually pay attention to the student's progress and learn their strengths & weaknesses,0.0
student,728," Professors hold ""Office Hours"" to give students the opportunity to see them for help when they're struggling in class",0.0
student,728," Believe me, most of these professors give a sh*t about their students",0.0
student,728, - Location: Being in the heart of the city gives students the opportunity to explore the city beyond touristy attractions,0.0
student,728," Of course, it all depends on how much a student wants to be challenged since they register for the classes of their choice",0.201285889763
student,728," Professors take attendance, so it encourages students to actually attend the class",0.0
student,728,The Bad:- Professors on tenure: It wasn't until I took a few classes with some professors on tenure that I noticed they were that small percentage of professors that don't really care about their students,0.0
student,728," Sure these are the professors students love to hang out with and grab a drink with, but they don't gain anything in the long-run",0.503214724408
student,728," Students will leave a class thinking they passed with flying colors and are experts only to realize next semester that isn't the case when they take the intermediate version of their class, which is what happened to me",0.0
student,728," No matter how many students pass or fail their class, they've secured a sweet deal for the rest of their career",0.551819161757
student,728,"In terms of meals, first and second year students that live on campus are given a plan where their IDs are loaded with a certain amount of money they can spend at the Bookstore and on food",0.0599417772772
student,728," By the end of the school year, students are scrambling to spend every last cent because that money isn't refundable",0.0
student,728, The faculty in some departments don't get along well and it spills over into the students experience,0.0
student,728,"  So if you're from a high school with extremely down-to-earth and relaxed students, you think this is the norm",0.0
student,728," I believe that their push for social justice is also a great, great thing that all schools need to relay to their students",0.0
student,728,"In addition, the surrounding city is just incredible and full of opportunities that most college students and graduates would never have",0.503214724408
student,728, I LOVE USF!! Small campus but it is really beautiful! The professors are really nice and care about students,0.162402339884
student,728, Students are friendly and helpful,0.188705521653
student,728," I will recommend senior high school students to try this school!!

57",0.173208887302
student,728,"  I absolutely am impressed and am particularly grateful that there are also options for stipend for tuition expenses by being a teaching assistant as I've always wanted to teach business for potential students in a more socially-minded, critical-thinking manner",0.159637501911
student,728,"  In addition, whereas in June 2009 at USF's campus (think it was Lone Mountain one but forget) I got to meet faculty & students in a warm, inviting way, at USF's Downtown campus open houses at Howard Street the tone is different now: You meet mainly admissions advisers, financial aid advisers and some students but no faculty and really no chance to network or follow up and hear more on the program",0.162402339884
student,728,"  In addition, whereas in June 2009 at USF's campus (think it was Lone Mountain one but forget) I got to meet faculty & students in a warm, inviting way, at USF's Downtown campus open houses at Howard Street the tone is different now: You meet mainly admissions advisers, financial aid advisers and some students but no faculty and really no chance to network or follow up and hear more on the program",0.0270670566473
student,728,  The latter one I attended made me feel faculty and students really do want to welcome attendees and I certainly felt it was a warm environment,0.201285889763
student,728, otherwise the cool international population of students makes up for the twats,0.0473673491328
student,728, As an English major we read books that are targeted to highschool students,0.0
student,728, except that in each class I've had here in 4 years there's been AT LEAST 3-4 students with a HS GPA of 2,-0.040600584971
student,728,THIS IS NOT A SCHOOL FOR SERIOUS STUDENTS,-0.458102963329
student,728," It is scary, but I prefer it to taking a lot of theory classes, and then doing student teaching, and then finally start to get paid",0.0
student,728," Lacks a collegial community feeling (a decent percentage of students are commuters, there's no dominant sports team)2",0.106425001274
student,728," Some of the students are subpar (this is calculus and you don't know what PEMDAS is?)In sum, I enjoyed my time here and I highly recommend it",0.0
student,728, and now second-year students and beyond are being (and have been) pushed out to the SF city for housing because of lack of space,0.0
student,728, As an incoming freshman I was not notified about problems with my financial aid as other institutions may do for their NEW students,0.187405757726
student,728, Their dorm cafeteria is so nice and modern! I didn't try the food but it looked good! The church is breathless! just beautiful! I'm not a student just a prospective student so I can't tell you about the faculty there,0.0
student,728, Their dorm cafeteria is so nice and modern! I didn't try the food but it looked good! The church is breathless! just beautiful! I'm not a student just a prospective student so I can't tell you about the faculty there,0.0
student,728,  The tour guide told us that class sizes are only about 29 students for core classes,0.0
student,728,  I asked some student around the campus how they felt about going there; everyone I talked to seemed sincerly happy,0.0
student,728," You have your hippie rich kids who pretend that they don't come from money by not taking showers and banging on drums on the grass, you have the rich international students that come to class with a new balenciaga bag every week, you have your douche bag rich boys driving around in their lambos and ferraris (parking them in the handicap spaces of course), and you have your rich kids who boost about their wordly travels and immense wealth whenever they get a chance",0.119728126433
student,728, You basically live in an oasis as compared to 99% of college students,0.0
student,728," I can see that these reviews represent the same assortment of students I recall from my college days:  the serious-minded, the enthusiastic, and the hopelessly-unhappy-no-matter-what-they're-doing",0.0
student,728,"  I remember those types from my student days:  everybody avoided them, leaving them friendless and forlorn ",0.0
student,728,"  But many students still fail the exam, there is a huge disconnect to that promise",0.367879441171
student,728," For about $45,000 a year, an eager student should not deserve professors who hardly put in any effort to teach a stimulating class",0.0
student,728, Many students simply take easy classes to make a quick A from professors who hardly care about the importance of true pedagogy,0.183939720586
student,728, The most recent of cases: the sale of KUSF for about $1 million (a student run public radio service to enhance the experience of media studies and musical interest),0.0
student,728,Here are some key points as to why I love USF:Small Class Sizes: Screw those 300 student per class schools,0.0
student,728," Student Body: Okay yes we've heard it  before, USF = University of Spoiled Foreigners",0.0
student,728,"  I don't disagree, we have many students that came to the school with a lot of money from their parents",0.503214724408
student,728,"  Though some of these students have not been exposed to any ""real world"" experiences as some may say, they are not socially isolated either",0.0
student,728,"Koret Gym: The student body and faculty have access to USF's Koret facility, a very large and well appointed private gym",0.0
student,728,"  As a business student, we are not only taught how to achieve the highest number on the bottom line, but equally as important we are reminded and encouraged to make ethical decisions",0.0
student,728, Forward Thinking: USF is one of the first and top ranked schools to offer entrepreneurship as a major for business students,0.0399093754778
student,728,"  Unlike the rest of the business majors which teach you how to be a gear or cog in a large corporate machine, this unique major guides students through the process of conceiving, planning and running a successful business of their own",0.162675279245
student,728,"  Professors engage students in semester-long projects that rarely, if ever, feel like class work",0.0
student,728, You can get a lot out of this school if you work hard and become a good student,0.894912478386
student,728, This is not the school for an older student! This school could never figure out I was not going to live in the dorms and my parents were not paying for my education,0.286314352081
student,728," I should have done more research on how they handled older students, but I knew many had transfered to their nursing program with no problems",0.251607362204
student,728," I found out I took three of the wrong classes right before my graduation! My advisor did not understand I was a transfer student, so I wasted my first year at this school taking classes I had already taken at my jc",-0.0541341132946
student,728," Yes, there is a reason that people call it the University of Spoiled Foreigners, U Spend a Fortune, University of Serious Finances, University of Students from Fortunes, etc",-0.0902235221577
student,728,There are over 80 countries represented in the student body,0.0
student,728,"  If you are a prospective student and take a walking tour of USF, I promise you, you will have one hell of a time electing not to go there",0.0
student,728,"This applies to my undergraduate experience:- USF is a mediocre private college- The majority of students are spoiled brats who think they are the shit- Only at USF, will you find a closed-minded gay professor- Many students are trying to live out what they couldn't do when they were going to their private high schools- USF is like another high school with immature people and cliques - Yes, some subtle racism exists at USFOh yeah, and thanks to some people, my dorm floor smelled like chicken and weed for most of the year",0.0
student,728,"This applies to my undergraduate experience:- USF is a mediocre private college- The majority of students are spoiled brats who think they are the shit- Only at USF, will you find a closed-minded gay professor- Many students are trying to live out what they couldn't do when they were going to their private high schools- USF is like another high school with immature people and cliques - Yes, some subtle racism exists at USFOh yeah, and thanks to some people, my dorm floor smelled like chicken and weed for most of the year",0.46288754405
student,728,  They are always upkeeping and changing making themselves better and offering the students more,0.503214724408
student,728," Just got accepted here as a transfer student for fall 2011!

90",0.0
student,728,  The overwhelming unintelligent student body is incredibly unwelcoming and uninteresting,-0.294303552937
student,728,"The faculty is lacking, the staff is unhelpful and well I just can't stress it enough how insanely typical this gross culmination of predominantly female students is",0.0
student,728,  I don't know how many times I have received emails notifying the student body of on campus crimes that have occurred,0.0
student,728, The Princeton Review claims that the student body at Univ SF is one of the most diverse in the country,0.0
student,728, The Jesuit environment and the small class size = students are not just a number in a lecture hall but recognized individuals,-0.159637501911
student,728, I went to USF as a guest student for the fall of 2005 after my school in New Orleans cancelled the semester due to Hurricane Katrina,0.0
student,728,"  Also, none of the students I met seemed particularly jazzed about being there",0.0
student,728, The professors were also very inclined to having informal discussions with their students and there was a lot of inclusiveness,0.0
student,728," It's selective enough that you get a good mix of highly ambitious and easy going, lax students who are deceptively book smart",0.102468143022
student,728," cafeteria food (no duh) as the food service has the monopoly, including the ""student runned"" Crossroads",0.0
student,728,"  As for the dormitories, ""comfortable"" in a loose sense; with 900+ freshmen/1100+ new students coming in makes things a bit tight",0.137240379384
student,728,"  If a prospective student, take advantage of a campus tour courtesy of the Admissions office or the Open House events they hold during the academic year",0.0
student,728, Some fellow students will be brilliant as well,0.121801754913
student,728,"I transferred into the graphic design program my sophomore year, and despite all the bitching about USF's abandoning its partnership with neighboring art school CCA, I'm more than happy I participated in the budding cauldron of artists and artist egos, students and faculty alike",0.0
student,728," In general, students seem to complain a lot at USF",0.0367879441171
student,728," Students all over have a lot to complain about, but I find that education is what you make of it",0.0
student,728," STUDENT TYPES: Those hoping to become Mrs",0.0
student,728, Everyone here is so nice and helpful! Teachers actually beg students to visit them during office hours and tutors can be found in one place,0.0
student,728,) and if you don't want that you can go to the student run cafeteria or the cafe down stairs,0.0
student,728," Students are always updated on crime bulletins, website updates, internet problems, basically anything via e-mail",0.0
student,728, And I became president of the Society for Pre-Law Students,0.0
student,728," The gym is decent, but part of the four-star rating is that there is no steam room or sauna - what, are Catholics against such things??  Oh, interestingly, the only Catholic element I really see is the fact that the professor happens to be a Christian (or Catholic, I don't know) and a couple students in the class are actually ""brothers"" and by that I mean like junior priests, oh, and there is also a bit of an emphasis on ""go out there and do some good wtih your degree"" - which is part of the Jesuit philosophy, which is what this school subscribes to",0.0
student,728, generally very polite undergraduate students,0.100642944882
student,728," Tuition much too high relative to lower quality of instruction, but nice small size of classes and better civility amongst students in graduate courses",0.319275003822
student,728, THe diversity of the student body also played a major role in shaping my college experience,0.0
student,728, USF provides this program with all the perks typically given to younger students who attend the actual campus by providing us a satellite campus that gives us the feeling of the university's feel and services,-0.0187965671162
student,728, Financial Aid works with students to assist them in quick and very helpful ways,0.0
student,728," My graduate study experience at USF was amazing! The students, faculty, and university community contributed to enhancing my overall well-being as a clinical nurse leader",0.754822086612
student,728, I cannot be sure students in other departments within the school had the same experiences as I did,0.188705521653
student,728," Clinical sites may change spontaneously or the office is behind on a deadline, causing students to fall behind on paperwork as well",-0.108268226589
student,728, There seems to lack communication between faculty and students,0.0
student,728, Students are sometimes blindsided by logistics we did not know we had to take care of personally,0.0
student,728, The clinical rotations were not arranged far enough in advance and some students were left to fend for themselves for clinicals,0.0
student,728, I will mention that our program was not the only one to have issues with clinical placements as there are far too many nursing programs in the San Francisco Bay Area and not enough hospitals to accommodate all the students in need of placement,0.0
student,728, A student has free range to study individually or in groups in all areas on campus at any time of day,0.0
student,728," As a student, you will need to be very flexible with change",0.0
student,728, Public Safety is always on the move at USF and they even offer a shuttle service for students to get home or back to campus safely at night,0.0
student,728,"

Great for students who want a good place to succeed all while looking for a liberal place to learn",0.294303552937
student,728,8+GPA student who has great extracurricular activities then you are in,0.0
student,728," Being a private university, they charge a lot more than other schools do, but they are pretty good at giving financial aid and have a lot of opportunities to help students pay for tuition",0.0
student,728, There are also a lot of events for prospective students and if it is possible you should definitely visit the campus,0.0
student,728,"

USF is great for any student",0.510840006116
student,728, There is something for everyone and for every type of student,0.0
student,728, Ask any student at USF about Lone Mountain and they will know exactly what you are talking about,0.0
student,728," USF may be expensive, but tuition is the same for in-state and out-of-state students",0.0
student,728,"

The campus usually has really cool events for students, but the campus life is not big like at other schools",0.223492502676
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there",-0.275612419722
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there",-0.125803681102
student,728," The students and staff are super friendly, so don't be afraid to talk to them; especially at office hours",0.0
student,728,"

When it comes to diversity, I would say USF is one of the most diverse campuses in both student body and teachers",0.0676676416183
student,728, There is so much support from the staff and everything is so personal and targeted to benefit students,0.0
student,728,"

Class sizes are small with under 40 students in a typical four credit class",-0.0563897013486
student,728, Be sure to apply for grants and scholarships and take advantage of the full listing of outside scholarships obtained by USF students in the past that the University of San Francisco has on their financial aid web page,-0.0507507312137
student,728," Some students are passionate about their involvements, so you might get drawn to that type of dedication",0.0
student,728, Some students couldn't care less,-0.0225558805394
student,728,"

This school is great for independent students who want to do their own thing",0.255420003058
student,728, There's something for just about every kind of student,0.383130004587
student,728," I've never heard of a student here who has had a full scholarship, unless you have an outside scholarship in addition to the merit scholarships at USF",0.0
student,728," It's harder these days because the student population is expanding beyond the size and number of dorms available, so this year there have been a lot of triple rooms for freshmen",0.0
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts",0.0676676416183
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts",0.0
student,728," Students from around the globe attend the University of San Francisco, so newfound culture is endless!

156",0.0
student,728," You'll definitely be kept busy for all 4 years!

Majority of the students do not find the food very appealing, but it is definitely edible, but pricey",0.0
student,728,"

Didn't live in the dorms, but Loyola Village, which is an apartment arrangement with kitchen for 20 and over students",0.0
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed",0.0
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed",0.0
student,728," This, unfortunately, is the dominant factor with persuading potential students to stay away from this place",0.0
student,728, A lot of presentations are required of the student for their grade,0.0
